Date,Open,High,Low,Close,Adj Close,Volume
2022-02-18,156.000000,157.000000,153.000000,155.000000,155.000000,657400
2022-02-21,155.000000,155.000000,152.000000,154.000000,154.000000,674600
2022-02-22,154.000000,158.000000,152.000000,154.000000,154.000000,374300
2022-02-23,153.000000,156.000000,151.000000,154.000000,154.000000,310500
2022-02-24,154.000000,155.000000,144.000000,144.000000,144.000000,1242600
2022-02-25,144.000000,150.000000,143.000000,143.000000,143.000000,468000
2022-03-01,143.000000,148.000000,137.000000,137.000000,137.000000,223500
2022-03-02,137.000000,142.000000,133.000000,133.000000,133.000000,362300
2022-03-04,134.000000,135.000000,124.000000,127.000000,127.000000,1038700
2022-03-07,127.000000,130.000000,121.000000,130.000000,130.000000,423200
2022-03-08,130.000000,132.000000,126.000000,129.000000,129.000000,125300
2022-03-09,131.000000,133.000000,125.000000,131.000000,131.000000,87000
2022-03-10,132.000000,134.000000,128.000000,131.000000,131.000000,152400
2022-03-11,130.000000,132.000000,128.000000,130.000000,130.000000,139800
2022-03-14,130.000000,133.000000,130.000000,131.000000,131.000000,129600
2022-03-15,132.000000,154.000000,128.000000,130.000000,130.000000,10437500
2022-03-16,134.000000,134.000000,129.000000,129.000000,129.000000,368400
2022-03-17,130.000000,141.000000,130.000000,131.000000,131.000000,2034500
2022-03-18,133.000000,140.000000,130.000000,139.000000,139.000000,2277600
2022-03-21,140.000000,140.000000,130.000000,132.000000,132.000000,2389100
2022-03-22,134.000000,134.000000,129.000000,130.000000,130.000000,280400
2022-03-23,132.000000,132.000000,128.000000,129.000000,129.000000,215900
2022-03-24,131.000000,133.000000,128.000000,130.000000,130.000000,143500
2022-03-25,130.000000,132.000000,128.000000,129.000000,129.000000,207400
2022-03-28,130.000000,132.000000,128.000000,128.000000,128.000000,154900
2022-03-29,128.000000,131.000000,127.000000,129.000000,129.000000,194000
2022-03-30,129.000000,129.000000,127.000000,129.000000,129.000000,130200
2022-03-31,129.000000,129.000000,124.000000,128.000000,128.000000,397200
2022-04-01,128.000000,128.000000,124.000000,126.000000,126.000000,130400
2022-04-04,126.000000,129.000000,125.000000,129.000000,129.000000,116000
2022-04-05,129.000000,130.000000,128.000000,129.000000,129.000000,66700
2022-04-06,129.000000,129.000000,127.000000,128.000000,128.000000,59100
2022-04-07,128.000000,128.000000,123.000000,124.000000,124.000000,584300
2022-04-08,124.000000,125.000000,120.000000,122.000000,122.000000,955900
2022-04-11,131.000000,131.000000,121.000000,123.000000,123.000000,216300
2022-04-12,122.000000,125.000000,119.000000,122.000000,122.000000,181700
2022-04-13,121.000000,122.000000,120.000000,121.000000,121.000000,145300
2022-04-14,122.000000,122.000000,118.000000,120.000000,120.000000,371500
2022-04-18,120.000000,123.000000,119.000000,120.000000,120.000000,292500
2022-04-19,120.000000,121.000000,118.000000,118.000000,118.000000,542600
2022-04-20,120.000000,120.000000,117.000000,120.000000,120.000000,45200
2022-04-21,119.000000,119.000000,116.000000,118.000000,118.000000,360300
2022-04-22,118.000000,119.000000,111.000000,117.000000,117.000000,937700
2022-04-25,117.000000,118.000000,113.000000,116.000000,116.000000,225500
2022-04-26,116.000000,118.000000,115.000000,118.000000,118.000000,36900
2022-04-27,119.000000,119.000000,115.000000,118.000000,118.000000,35500
2022-04-28,116.000000,118.000000,113.000000,118.000000,118.000000,311200
2022-05-09,118.000000,121.000000,111.000000,111.000000,111.000000,3255600
2022-05-10,111.000000,115.000000,108.000000,113.000000,113.000000,175300
2022-05-11,112.000000,114.000000,110.000000,111.000000,111.000000,77900
2022-05-12,111.000000,113.000000,109.000000,109.000000,109.000000,42700
2022-05-13,109.000000,117.000000,107.000000,110.000000,110.000000,2525200
2022-05-17,110.000000,110.000000,105.000000,105.000000,105.000000,590100
2022-05-18,106.000000,108.000000,104.000000,105.000000,105.000000,318300
2022-05-19,105.000000,105.000000,101.000000,104.000000,104.000000,398400
2022-05-20,104.000000,106.000000,100.000000,103.000000,103.000000,150000
2022-05-23,103.000000,103.000000,99.000000,100.000000,100.000000,388500
2022-05-24,100.000000,102.000000,99.000000,101.000000,101.000000,171200
2022-05-25,102.000000,102.000000,99.000000,100.000000,100.000000,1191600
2022-05-27,100.000000,113.000000,98.000000,100.000000,100.000000,9718800
2022-05-30,100.000000,100.000000,96.000000,98.000000,98.000000,790900
2022-05-31,98.000000,98.000000,96.000000,97.000000,97.000000,431000
2022-06-02,97.000000,99.000000,97.000000,99.000000,99.000000,413500
2022-06-03,100.000000,100.000000,98.000000,98.000000,98.000000,321300
2022-06-06,99.000000,100.000000,96.000000,98.000000,98.000000,350500
2022-06-07,100.000000,129.000000,98.000000,104.000000,104.000000,41662500
2022-06-08,104.000000,105.000000,97.000000,100.000000,100.000000,3198000
2022-06-09,100.000000,102.000000,98.000000,99.000000,99.000000,1606300
2022-06-10,99.000000,102.000000,98.000000,100.000000,100.000000,810500
2022-06-13,101.000000,101.000000,97.000000,99.000000,99.000000,438100
2022-06-14,99.000000,101.000000,97.000000,101.000000,101.000000,274300
2022-06-15,101.000000,101.000000,98.000000,99.000000,99.000000,246200
2022-06-16,99.000000,100.000000,98.000000,99.000000,99.000000,341000
2022-06-17,99.000000,100.000000,98.000000,98.000000,98.000000,595900
2022-06-20,98.000000,101.000000,98.000000,98.000000,98.000000,368900
2022-06-21,98.000000,113.000000,98.000000,101.000000,101.000000,4995700
2022-06-22,102.000000,103.000000,99.000000,99.000000,99.000000,1379300
2022-06-23,99.000000,101.000000,98.000000,100.000000,100.000000,262400
2022-06-24,100.000000,101.000000,99.000000,99.000000,99.000000,419400
2022-06-27,99.000000,101.000000,99.000000,100.000000,100.000000,447800
2022-06-28,100.000000,101.000000,99.000000,100.000000,100.000000,146000
2022-06-29,99.000000,100.000000,98.000000,100.000000,100.000000,539100
2022-06-30,101.000000,101.000000,99.000000,100.000000,100.000000,458800
2022-07-01,101.000000,121.000000,101.000000,121.000000,121.000000,10859900
2022-07-04,122.000000,122.000000,113.000000,113.000000,113.000000,2013200
2022-07-05,113.000000,119.000000,106.000000,106.000000,106.000000,2443900
2022-07-06,106.000000,114.000000,103.000000,107.000000,107.000000,477200
2022-07-07,107.000000,107.000000,102.000000,105.000000,105.000000,544600
2022-07-08,110.000000,125.000000,106.000000,117.000000,117.000000,15628200
2022-07-11,118.000000,142.000000,109.000000,127.000000,127.000000,2377700
2022-07-12,124.000000,126.000000,119.000000,119.000000,119.000000,1196800
2022-07-13,119.000000,119.000000,111.000000,111.000000,111.000000,2742500
2022-07-14,111.000000,111.000000,105.000000,107.000000,107.000000,1962200
2022-07-15,107.000000,107.000000,101.000000,102.000000,102.000000,1235900
2022-07-18,102.000000,113.000000,100.000000,102.000000,102.000000,7975300
2022-07-19,102.000000,111.000000,100.000000,108.000000,108.000000,17521000
2022-07-20,108.000000,109.000000,103.000000,107.000000,107.000000,1810100
2022-07-21,107.000000,107.000000,103.000000,105.000000,105.000000,570500
2022-07-22,105.000000,107.000000,103.000000,104.000000,104.000000,418000
2022-07-25,106.000000,107.000000,102.000000,104.000000,104.000000,657900
2022-07-26,104.000000,104.000000,102.000000,104.000000,104.000000,731300
2022-07-27,104.000000,104.000000,102.000000,103.000000,103.000000,456200
2022-07-28,104.000000,104.000000,102.000000,104.000000,104.000000,296300
2022-07-29,103.000000,104.000000,102.000000,104.000000,104.000000,229400
2022-08-01,103.000000,104.000000,102.000000,103.000000,103.000000,234300
2022-08-02,103.000000,103.000000,101.000000,101.000000,101.000000,439300
2022-08-03,101.000000,104.000000,97.000000,101.000000,101.000000,2066800
2022-08-04,101.000000,103.000000,100.000000,100.000000,100.000000,522200
2022-08-05,100.000000,102.000000,99.000000,100.000000,100.000000,436800
2022-08-08,102.000000,103.000000,100.000000,102.000000,102.000000,165500
2022-08-09,102.000000,102.000000,100.000000,100.000000,100.000000,241200
2022-08-10,99.000000,101.000000,98.000000,99.000000,99.000000,701300
2022-08-11,100.000000,101.000000,98.000000,101.000000,101.000000,240900
2022-08-12,101.000000,101.000000,100.000000,100.000000,100.000000,184800
2022-08-15,100.000000,101.000000,99.000000,101.000000,101.000000,91800
2022-08-16,100.000000,101.000000,99.000000,101.000000,101.000000,354300
2022-08-18,100.000000,101.000000,98.000000,99.000000,99.000000,498700
2022-08-19,99.000000,101.000000,99.000000,101.000000,101.000000,86900
2022-08-22,99.000000,101.000000,99.000000,100.000000,100.000000,160800
2022-08-23,100.000000,101.000000,99.000000,100.000000,100.000000,61500
2022-08-24,99.000000,99.000000,97.000000,98.000000,98.000000,897900
2022-08-25,100.000000,101.000000,99.000000,99.000000,99.000000,222300
2022-08-26,99.000000,102.000000,98.000000,99.000000,99.000000,430400
2022-08-29,100.000000,101.000000,98.000000,99.000000,99.000000,255600
2022-08-30,98.000000,117.000000,98.000000,100.000000,100.000000,6307600
2022-08-31,101.000000,104.000000,99.000000,102.000000,102.000000,540900
2022-09-01,101.000000,105.000000,101.000000,103.000000,103.000000,472600
2022-09-02,105.000000,105.000000,99.000000,100.000000,100.000000,851100
2022-09-05,100.000000,102.000000,95.000000,99.000000,99.000000,332200
2022-09-06,100.000000,101.000000,98.000000,100.000000,100.000000,537800
2022-09-07,100.000000,133.000000,100.000000,126.000000,126.000000,88844400
2022-09-08,132.000000,132.000000,118.000000,118.000000,118.000000,5873400
2022-09-09,111.000000,126.000000,110.000000,110.000000,110.000000,33785800
2022-09-12,105.000000,125.000000,105.000000,109.000000,109.000000,31650600
2022-09-13,109.000000,147.000000,107.000000,142.000000,142.000000,76259700
2022-09-14,137.000000,145.000000,133.000000,133.000000,133.000000,26666100
2022-09-15,126.000000,161.000000,126.000000,145.000000,145.000000,68361700
2022-09-16,145.000000,152.000000,140.000000,140.000000,140.000000,9496000
2022-09-19,140.000000,162.000000,140.000000,148.000000,148.000000,22530300
2022-09-20,150.000000,152.000000,143.000000,148.000000,148.000000,7783200
2022-09-21,149.000000,156.000000,145.000000,147.000000,147.000000,8860900
2022-09-22,147.000000,152.000000,137.000000,139.000000,139.000000,4552400
2022-09-23,139.000000,154.000000,136.000000,143.000000,143.000000,14644400
2022-09-26,144.000000,170.000000,139.000000,164.000000,164.000000,62389400
2022-09-27,166.000000,167.000000,153.000000,155.000000,155.000000,31291000
2022-09-28,158.000000,164.000000,147.000000,152.000000,152.000000,19192800
2022-09-29,155.000000,164.000000,142.000000,145.000000,145.000000,30489800
2022-09-30,145.000000,145.000000,135.000000,135.000000,135.000000,6312800
2022-10-03,126.000000,139.000000,126.000000,135.000000,135.000000,17360200
2022-10-04,135.000000,136.000000,128.000000,129.000000,129.000000,5555500
2022-10-05,130.000000,137.000000,123.000000,123.000000,123.000000,12807100
2022-10-06,117.000000,129.000000,117.000000,122.000000,122.000000,8441900
2022-10-07,125.000000,133.000000,119.000000,122.000000,122.000000,8763700
2022-10-10,121.000000,127.000000,118.000000,120.000000,120.000000,3794500
2022-10-11,120.000000,130.000000,119.000000,120.000000,120.000000,8342400
2022-10-12,120.000000,124.000000,112.000000,113.000000,113.000000,4782800
2022-10-13,113.000000,116.000000,109.000000,110.000000,110.000000,2971200
2022-10-14,111.000000,115.000000,108.000000,108.000000,108.000000,1101100
2022-10-17,109.000000,109.000000,101.000000,101.000000,101.000000,2843500
2022-10-18,102.000000,121.000000,102.000000,110.000000,110.000000,14417300
2022-10-19,110.000000,112.000000,105.000000,107.000000,107.000000,1104900
2022-10-20,100.000000,110.000000,100.000000,106.000000,106.000000,968700
2022-10-21,109.000000,114.000000,107.000000,108.000000,108.000000,3198600
2022-10-24,109.000000,112.000000,106.000000,106.000000,106.000000,1179000
2022-10-25,107.000000,113.000000,107.000000,110.000000,110.000000,1044000
2022-10-26,110.000000,113.000000,106.000000,111.000000,111.000000,2038800
2022-10-27,113.000000,123.000000,112.000000,115.000000,115.000000,13604400
2022-10-28,108.000000,117.000000,108.000000,113.000000,113.000000,1852300
2022-10-31,107.000000,122.000000,107.000000,117.000000,117.000000,9632500
2022-11-01,110.000000,133.000000,110.000000,131.000000,131.000000,46299700
2022-11-02,128.000000,139.000000,122.000000,135.000000,135.000000,33288100
2022-11-03,131.000000,158.000000,129.000000,129.000000,129.000000,86962900
2022-11-04,129.000000,135.000000,122.000000,125.000000,125.000000,7556600
2022-11-07,127.000000,133.000000,125.000000,127.000000,127.000000,5630500
2022-11-08,120.000000,130.000000,120.000000,123.000000,123.000000,2892200
2022-11-09,117.000000,126.000000,117.000000,118.000000,118.000000,2185000
2022-11-10,112.000000,120.000000,112.000000,114.000000,114.000000,2020700
2022-11-11,114.000000,135.000000,114.000000,130.000000,130.000000,25927700
2022-11-14,122.000000,129.000000,122.000000,123.000000,123.000000,5736300
2022-11-15,123.000000,125.000000,122.000000,122.000000,122.000000,1518400
2022-11-16,123.000000,133.000000,120.000000,126.000000,126.000000,26066400
2022-11-17,128.000000,131.000000,124.000000,124.000000,124.000000,4614300
2022-11-18,118.000000,125.000000,118.000000,120.000000,120.000000,2370600
2022-11-21,113.000000,123.000000,113.000000,118.000000,118.000000,2156300
2022-11-22,118.000000,136.000000,118.000000,129.000000,129.000000,43474600
2022-11-23,125.000000,130.000000,121.000000,122.000000,122.000000,7136300
2022-11-24,120.000000,128.000000,120.000000,123.000000,123.000000,6147200
2022-11-25,121.000000,128.000000,120.000000,122.000000,122.000000,6096600
2022-11-28,120.000000,133.000000,120.000000,131.000000,131.000000,24411300
2022-11-29,132.000000,137.000000,126.000000,127.000000,127.000000,20150600
2022-11-30,127.000000,128.000000,124.000000,124.000000,124.000000,3441300
2022-12-01,125.000000,128.000000,121.000000,122.000000,122.000000,2705500
2022-12-02,122.000000,128.000000,122.000000,125.000000,125.000000,4863000
2022-12-05,126.000000,126.000000,121.000000,122.000000,122.000000,2017500
2022-12-06,121.000000,123.000000,114.000000,116.000000,116.000000,5063300
2022-12-07,116.000000,116.000000,108.000000,108.000000,108.000000,4189000
2022-12-08,103.000000,114.000000,103.000000,111.000000,111.000000,2640800
2022-12-09,106.000000,116.000000,106.000000,112.000000,112.000000,1478200
2022-12-12,112.000000,125.000000,111.000000,120.000000,120.000000,11160100
2022-12-13,120.000000,120.000000,117.000000,117.000000,117.000000,2461600
2022-12-14,118.000000,121.000000,115.000000,117.000000,117.000000,1942300
2022-12-15,117.000000,123.000000,111.000000,120.000000,120.000000,3249200
2022-12-16,119.000000,120.000000,116.000000,116.000000,116.000000,2568200
2022-12-19,116.000000,118.000000,114.000000,115.000000,115.000000,1145100
2022-12-20,115.000000,115.000000,112.000000,112.000000,112.000000,1499600
2022-12-21,112.000000,121.000000,110.000000,116.000000,116.000000,12488500
2022-12-22,119.000000,119.000000,114.000000,114.000000,114.000000,3858900
2022-12-23,113.000000,113.000000,108.000000,109.000000,109.000000,7730300
2022-12-26,109.000000,110.000000,106.000000,107.000000,107.000000,1787500
2022-12-27,102.000000,109.000000,101.000000,107.000000,107.000000,1467500
2022-12-28,108.000000,108.000000,105.000000,105.000000,105.000000,990100
2022-12-29,105.000000,106.000000,103.000000,104.000000,104.000000,2552500
2022-12-30,105.000000,106.000000,102.000000,105.000000,105.000000,1205500
2023-01-02,105.000000,112.000000,98.000000,98.000000,98.000000,52090500
2023-01-03,92.000000,118.000000,92.000000,95.000000,95.000000,321234800
2023-01-04,95.000000,97.000000,90.000000,90.000000,90.000000,15443400
2023-01-05,89.000000,90.000000,84.000000,84.000000,84.000000,8324800
2023-01-06,82.000000,83.000000,79.000000,79.000000,79.000000,5525800
2023-01-09,79.000000,79.000000,74.000000,74.000000,74.000000,4216200
2023-01-10,69.000000,73.000000,69.000000,69.000000,69.000000,7001400
2023-01-11,66.000000,70.000000,65.000000,69.000000,69.000000,8067800
2023-01-12,75.000000,75.000000,69.000000,71.000000,71.000000,2870300
2023-01-13,76.000000,81.000000,68.000000,70.000000,70.000000,28068000
2023-01-16,70.000000,70.000000,67.000000,68.000000,68.000000,3184600
2023-01-17,68.000000,72.000000,68.000000,70.000000,70.000000,2140600
2023-01-18,72.000000,72.000000,69.000000,70.000000,70.000000,1501600
2023-01-19,70.000000,71.000000,68.000000,71.000000,71.000000,1998100
2023-01-20,71.000000,71.000000,68.000000,69.000000,69.000000,2965000
2023-01-24,71.000000,71.000000,68.000000,69.000000,69.000000,998600
2023-01-25,70.000000,73.000000,68.000000,70.000000,70.000000,3916100
2023-01-26,70.000000,71.000000,69.000000,70.000000,70.000000,994800
2023-01-27,70.000000,71.000000,69.000000,70.000000,70.000000,755000
2023-01-30,70.000000,74.000000,69.000000,71.000000,71.000000,5651200
2023-01-31,71.000000,72.000000,69.000000,70.000000,70.000000,1565800
2023-02-01,69.000000,71.000000,69.000000,70.000000,70.000000,773400
2023-02-02,66.000000,71.000000,66.000000,69.000000,69.000000,1276700
2023-02-03,68.000000,69.000000,68.000000,69.000000,69.000000,938500
2023-02-06,68.000000,71.000000,68.000000,68.000000,68.000000,2111000
2023-02-07,68.000000,68.000000,66.000000,66.000000,66.000000,2931800
2023-02-08,66.000000,69.000000,66.000000,68.000000,68.000000,868700
2023-02-09,67.000000,68.000000,67.000000,68.000000,68.000000,627000
2023-02-10,70.000000,70.000000,65.000000,65.000000,65.000000,1765200
2023-02-13,66.000000,66.000000,63.000000,64.000000,64.000000,1487600
2023-02-14,67.000000,67.000000,63.000000,64.000000,64.000000,598800
2023-02-15,69.000000,69.000000,64.000000,66.000000,66.000000,2304900
2023-02-16,68.000000,68.000000,64.000000,66.000000,66.000000,567200
2023-02-17,68.000000,68.000000,65.000000,66.000000,66.000000,468100
2023-02-20,68.000000,68.000000,64.000000,65.000000,65.000000,727600
2023-02-21,67.000000,67.000000,64.000000,65.000000,65.000000,760200
2023-02-22,69.000000,69.000000,63.000000,64.000000,64.000000,1084800
2023-02-23,67.000000,67.000000,63.000000,64.000000,64.000000,1100400
2023-02-24,64.000000,65.000000,63.000000,64.000000,64.000000,757200
2023-02-27,64.000000,64.000000,63.000000,63.000000,63.000000,365700
2023-02-28,65.000000,65.000000,61.000000,62.000000,62.000000,1053200
2023-03-01,65.000000,65.000000,60.000000,63.000000,63.000000,890700
2023-03-02,65.000000,65.000000,59.000000,62.000000,62.000000,613000
2023-03-03,65.000000,65.000000,61.000000,62.000000,62.000000,504400
2023-03-06,62.000000,63.000000,60.000000,61.000000,61.000000,670700
2023-03-07,63.000000,63.000000,57.000000,58.000000,58.000000,1941700
2023-03-08,61.000000,61.000000,55.000000,58.000000,58.000000,1489600
2023-03-09,63.000000,63.000000,54.000000,57.000000,57.000000,977800
2023-03-10,59.000000,59.000000,54.000000,54.000000,54.000000,3597300
2023-03-13,54.000000,54.000000,51.000000,51.000000,51.000000,2436900
2023-03-14,52.000000,52.000000,50.000000,50.000000,50.000000,1345700
2023-03-15,51.000000,52.000000,50.000000,50.000000,50.000000,2229600
2023-03-16,50.000000,52.000000,50.000000,50.000000,50.000000,2844400
2023-03-17,51.000000,51.000000,50.000000,51.000000,51.000000,546800
2023-03-20,51.000000,51.000000,50.000000,51.000000,51.000000,302900
2023-03-21,51.000000,51.000000,50.000000,51.000000,51.000000,203900
2023-03-24,51.000000,52.000000,50.000000,51.000000,51.000000,3991000
2023-03-27,51.000000,53.000000,51.000000,51.000000,51.000000,1832000
2023-03-28,52.000000,53.000000,51.000000,52.000000,52.000000,1068700
2023-03-29,51.000000,54.000000,51.000000,53.000000,53.000000,744800
2023-03-30,53.000000,54.000000,52.000000,54.000000,54.000000,460800
2023-03-31,54.000000,59.000000,53.000000,57.000000,57.000000,3154300
2023-04-03,57.000000,60.000000,56.000000,56.000000,56.000000,1748500
2023-04-04,57.000000,57.000000,54.000000,56.000000,56.000000,592700
2023-04-05,53.000000,57.000000,53.000000,56.000000,56.000000,136900
2023-04-06,55.000000,57.000000,55.000000,56.000000,56.000000,185900
2023-04-10,56.000000,56.000000,53.000000,53.000000,53.000000,489100
2023-04-11,50.000000,56.000000,50.000000,56.000000,56.000000,311000
2023-04-12,53.000000,57.000000,53.000000,55.000000,55.000000,467100
2023-04-13,52.000000,55.000000,52.000000,54.000000,54.000000,680800
2023-04-14,51.000000,55.000000,51.000000,52.000000,52.000000,1612100
2023-04-17,51.000000,53.000000,50.000000,52.000000,52.000000,371100
2023-04-18,51.000000,53.000000,51.000000,52.000000,52.000000,146700
2023-04-26,51.000000,54.000000,50.000000,52.000000,52.000000,1274200
2023-04-27,52.000000,52.000000,50.000000,51.000000,51.000000,539900
2023-04-28,52.000000,54.000000,50.000000,53.000000,53.000000,1563100
2023-05-02,53.000000,53.000000,51.000000,51.000000,51.000000,895100
2023-05-03,51.000000,52.000000,50.000000,52.000000,52.000000,798500
2023-05-04,52.000000,52.000000,50.000000,52.000000,52.000000,367600
2023-05-05,52.000000,53.000000,51.000000,52.000000,52.000000,596800
2023-05-08,52.000000,52.000000,50.000000,52.000000,52.000000,744400
2023-05-09,52.000000,52.000000,51.000000,51.000000,51.000000,666500
2023-05-10,51.000000,52.000000,50.000000,50.000000,50.000000,4775300
2023-05-11,50.000000,51.000000,50.000000,51.000000,51.000000,2442700
2023-05-12,51.000000,51.000000,50.000000,51.000000,51.000000,654000
2023-05-15,51.000000,51.000000,50.000000,50.000000,50.000000,563700
2023-05-16,50.000000,51.000000,50.000000,51.000000,51.000000,573100
2023-05-17,50.000000,53.000000,50.000000,52.000000,52.000000,569000
2023-05-19,52.000000,52.000000,51.000000,52.000000,52.000000,150400
2023-05-22,52.000000,53.000000,50.000000,52.000000,52.000000,369600
2023-05-23,52.000000,57.000000,51.000000,54.000000,54.000000,3621200
2023-05-24,51.000000,56.000000,51.000000,54.000000,54.000000,1492300
2023-05-25,51.000000,54.000000,51.000000,54.000000,54.000000,1726800
2023-05-26,54.000000,72.000000,54.000000,72.000000,72.000000,123443800
2023-05-29,87.000000,90.000000,67.000000,67.000000,67.000000,54733200
2023-05-30,65.000000,69.000000,63.000000,63.000000,63.000000,7614800
2023-05-31,63.000000,78.000000,61.000000,64.000000,64.000000,106661900
2023-06-05,64.000000,64.000000,58.000000,59.000000,59.000000,6423000
2023-06-06,60.000000,72.000000,60.000000,64.000000,64.000000,42822600
2023-06-07,65.000000,68.000000,60.000000,67.000000,67.000000,13861700
2023-06-08,67.000000,68.000000,65.000000,66.000000,66.000000,4065800
2023-06-09,67.000000,69.000000,66.000000,66.000000,66.000000,3322900
2023-06-12,66.000000,71.000000,66.000000,70.000000,70.000000,11478500
2023-06-13,70.000000,72.000000,70.000000,70.000000,70.000000,6748300
2023-06-14,71.000000,71.000000,67.000000,69.000000,69.000000,1365600
2023-06-15,68.000000,70.000000,65.000000,67.000000,67.000000,2269400
2023-06-16,68.000000,68.000000,66.000000,66.000000,66.000000,505300
2023-06-19,66.000000,67.000000,64.000000,66.000000,66.000000,3587000
2023-06-20,67.000000,67.000000,65.000000,66.000000,66.000000,620200
2023-06-21,67.000000,67.000000,64.000000,65.000000,65.000000,934700
2023-06-22,66.000000,66.000000,64.000000,65.000000,65.000000,1510700
2023-06-23,64.000000,65.000000,62.000000,64.000000,64.000000,1039100
2023-06-26,63.000000,64.000000,61.000000,64.000000,64.000000,1314100
2023-06-27,64.000000,64.000000,61.000000,63.000000,63.000000,1754000
2023-07-03,63.000000,64.000000,62.000000,63.000000,63.000000,1114600
2023-07-04,64.000000,66.000000,63.000000,66.000000,66.000000,1551700
2023-07-05,66.000000,67.000000,65.000000,66.000000,66.000000,2208100
2023-07-06,62.000000,72.000000,62.000000,68.000000,68.000000,7346400
2023-07-07,68.000000,70.000000,66.000000,68.000000,68.000000,1186400
2023-07-10,69.000000,69.000000,67.000000,67.000000,67.000000,775300
2023-07-11,70.000000,70.000000,65.000000,67.000000,67.000000,1170400
2023-07-12,64.000000,69.000000,64.000000,66.000000,66.000000,1327200
2023-07-13,60.000000,68.000000,60.000000,68.000000,68.000000,1518500
2023-07-14,65.000000,75.000000,62.000000,66.000000,66.000000,13116800
2023-07-17,63.000000,67.000000,63.000000,67.000000,67.000000,905000
2023-07-18,63.000000,66.000000,63.000000,66.000000,66.000000,572100
2023-07-20,62.000000,65.000000,61.000000,64.000000,64.000000,1445600
2023-07-21,60.000000,69.000000,60.000000,65.000000,65.000000,4593000
2023-07-24,65.000000,66.000000,62.000000,65.000000,65.000000,1024900
2023-07-25,61.000000,66.000000,61.000000,63.000000,63.000000,405900
2023-07-26,61.000000,64.000000,61.000000,64.000000,64.000000,1271100
2023-07-27,61.000000,65.000000,61.000000,62.000000,62.000000,777100
2023-07-28,58.000000,64.000000,58.000000,62.000000,62.000000,484300
2023-07-31,59.000000,64.000000,59.000000,62.000000,62.000000,232200
2023-08-01,59.000000,62.000000,59.000000,61.000000,61.000000,197900
2023-08-02,59.000000,63.000000,59.000000,60.000000,60.000000,1335800
2023-08-03,56.000000,70.000000,51.000000,57.000000,57.000000,8264000
2023-08-04,54.000000,59.000000,54.000000,55.000000,55.000000,1435700
2023-08-07,55.000000,60.000000,55.000000,56.000000,56.000000,1087800
2023-08-08,57.000000,63.000000,56.000000,61.000000,61.000000,2069300
2023-08-09,57.000000,62.000000,57.000000,58.000000,58.000000,1353000
2023-08-10,56.000000,60.000000,56.000000,58.000000,58.000000,359600
2023-08-11,55.000000,61.000000,55.000000,58.000000,58.000000,993800
2023-08-14,58.000000,59.000000,56.000000,59.000000,59.000000,769600
2023-08-15,59.000000,61.000000,58.000000,59.000000,59.000000,709600
2023-08-16,58.000000,70.000000,58.000000,66.000000,66.000000,12606300
